semilla	cp	maxdepth	minsplit	minbucket	ganancia_test
386363	-0.5	12	600	5	169360000
695117	-0.5	12	600	5	143460000
176357	-0.5	12	600	5	178110000
333673	-0.5	12	600	5	159670000
305369	-0.5	12	600	20	164470000
908797	-0.5	12	600	20	169120000
266129	-0.5	12	600	20	149200000
314693	-0.5	12	600	20	158380000
801569	-0.5	12	600	20	156750000
934229	-0.5	12	600	20	156680000
997609	-0.5	12	600	20	169460000
941207	-0.5	12	600	20	157300000
614051	-0.5	12	600	20	163210000
235241	-0.5	12	600	20	167560000
420811	-0.5	12	600	20	148890000
163147	-0.5	12	600	20	155220000
282571	-0.5	12	600	20	150440000
998813	-0.5	12	600	20	158640000
140827	-0.5	12	600	20	167040000
916337	-0.5	12	600	20	146890000
386363	-0.5	12	600	20	155970000
695117	-0.5	12	600	20	140050000
176357	-0.5	12	600	20	159930000
333673	-0.5	12	600	20	152500000
305369	-0.5	12	400	5	160410000
908797	-0.5	12	400	5	169380000
266129	-0.5	12	400	5	154180000
314693	-0.5	12	400	5	1.65e+08
801569	-0.5	12	400	5	151580000
934229	-0.5	12	400	5	154110000
997609	-0.5	12	400	5	157040000
941207	-0.5	12	400	5	152980000
614051	-0.5	12	400	5	157680000
235241	-0.5	12	400	5	172180000
420811	-0.5	12	400	5	152820000
163147	-0.5	12	400	5	149620000
282571	-0.5	12	400	5	153660000
998813	-0.5	12	400	5	170310000
140827	-0.5	12	400	5	149980000
916337	-0.5	12	400	5	146720000
386363	-0.5	12	400	5	164690000
695117	-0.5	12	400	5	142810000
176357	-0.5	12	400	5	178090000
333673	-0.5	12	400	5	164820000
305369	-0.5	12	400	20	167320000
908797	-0.5	12	400	20	170390000
266129	-0.5	12	400	20	148110000
314693	-0.5	12	400	20	166260000
801569	-0.5	12	400	20	155090000
934229	-0.5	12	400	20	161370000
997609	-0.5	12	400	20	158780000
941207	-0.5	12	400	20	156450000
614051	-0.5	12	400	20	159030000
235241	-0.5	12	400	20	165260000
420811	-0.5	12	400	20	152340000
163147	-0.5	12	400	20	153570000
282571	-0.5	12	400	20	151760000
998813	-0.5	12	400	20	155530000
140827	-0.5	12	400	20	164680000
916337	-0.5	12	400	20	147860000
386363	-0.5	12	400	20	144730000
695117	-0.5	12	400	20	139140000
176357	-0.5	12	400	20	157990000
333673	-0.5	12	400	20	153370000
305369	-0.5	12	200	5	164370000
908797	-0.5	12	200	5	170280000
266129	-0.5	12	200	5	153060000
314693	-0.5	12	200	5	154990000
801569	-0.5	12	200	5	148170000
934229	-0.5	12	200	5	145920000
997609	-0.5	12	200	5	153460000
941207	-0.5	12	200	5	148410000
614051	-0.5	12	200	5	159040000
235241	-0.5	12	200	5	159390000
420811	-0.5	12	200	5	146210000
163147	-0.5	12	200	5	139690000
282571	-0.5	12	200	5	151420000
998813	-0.5	12	200	5	169120000
140827	-0.5	12	200	5	150200000
916337	-0.5	12	200	5	138810000
386363	-0.5	12	200	5	156440000
695117	-0.5	12	200	5	135970000
176357	-0.5	12	200	5	174960000
333673	-0.5	12	200	5	157200000
305369	-0.5	12	200	20	156650000
908797	-0.5	12	200	20	163520000
266129	-0.5	12	200	20	148260000
314693	-0.5	12	200	20	154020000
801569	-0.5	12	200	20	146790000
934229	-0.5	12	200	20	152540000
997609	-0.5	12	200	20	151350000
941207	-0.5	12	200	20	155950000
614051	-0.5	12	200	20	158380000
235241	-0.5	12	200	20	150010000
420811	-0.5	12	200	20	143940000
163147	-0.5	12	200	20	146500000
282571	-0.5	12	200	20	141820000
998813	-0.5	12	200	20	156470000
140827	-0.5	12	200	20	152440000
916337	-0.5	12	200	20	144670000
386363	-0.5	12	200	20	126970000
695117	-0.5	12	200	20	137320000
176357	-0.5	12	200	20	159060000
333673	-0.5	12	200	20	147070000
305369	-0.5	12	100	5	152710000
908797	-0.5	12	100	5	157390000
266129	-0.5	12	100	5	143440000
314693	-0.5	12	100	5	150430000
801569	-0.5	12	100	5	141920000
934229	-0.5	12	100	5	142880000
997609	-0.5	12	100	5	143490000
941207	-0.5	12	100	5	144020000
614051	-0.5	12	100	5	150290000
235241	-0.5	12	100	5	154800000
420811	-0.5	12	100	5	131750000
163147	-0.5	12	100	5	129850000
282571	-0.5	12	100	5	145200000
998813	-0.5	12	100	5	162190000
140827	-0.5	12	100	5	147680000
916337	-0.5	12	100	5	128100000
386363	-0.5	12	100	5	148280000
695117	-0.5	12	100	5	129920000
176357	-0.5	12	100	5	169840000
333673	-0.5	12	100	5	156780000
305369	-0.5	12	100	20	152840000
908797	-0.5	12	100	20	143320000
266129	-0.5	12	100	20	131060000
314693	-0.5	12	100	20	147960000
801569	-0.5	12	100	20	141720000
934229	-0.5	12	100	20	141180000
997609	-0.5	12	100	20	143960000
941207	-0.5	12	100	20	149390000
614051	-0.5	12	100	20	145710000
235241	-0.5	12	100	20	149080000
420811	-0.5	12	100	20	132470000
163147	-0.5	12	100	20	146110000
282571	-0.5	12	100	20	137070000
998813	-0.5	12	100	20	144490000
140827	-0.5	12	100	20	149510000
916337	-0.5	12	100	20	133570000
386363	-0.5	12	100	20	121800000
695117	-0.5	12	100	20	134960000
176357	-0.5	12	100	20	155330000
333673	-0.5	12	100	20	147170000
305369	-0.5	12	50	5	149180000
908797	-0.5	12	50	5	150540000
266129	-0.5	12	50	5	139750000
314693	-0.5	12	50	5	146850000
801569	-0.5	12	50	5	134240000
934229	-0.5	12	50	5	131580000
997609	-0.5	12	50	5	133160000
941207	-0.5	12	50	5	134780000
614051	-0.5	12	50	5	144830000
235241	-0.5	12	50	5	152300000
420811	-0.5	12	50	5	131360000
163147	-0.5	12	50	5	125480000
282571	-0.5	12	50	5	131990000
998813	-0.5	12	50	5	156460000
140827	-0.5	12	50	5	133400000
916337	-0.5	12	50	5	121580000
386363	-0.5	12	50	5	144180000
695117	-0.5	12	50	5	124370000
176357	-0.5	12	50	5	166480000
333673	-0.5	12	50	5	140680000
305369	-0.5	12	50	20	142980000
908797	-0.5	12	50	20	144700000
266129	-0.5	12	50	20	128670000
314693	-0.5	12	50	20	146260000
801569	-0.5	12	50	20	128630000
934229	-0.5	12	50	20	135430000
997609	-0.5	12	50	20	134650000
941207	-0.5	12	50	20	147340000
614051	-0.5	12	50	20	140440000
235241	-0.5	12	50	20	141300000
420811	-0.5	12	50	20	130540000
163147	-0.5	12	50	20	133060000
282571	-0.5	12	50	20	132960000
998813	-0.5	12	50	20	141620000
140827	-0.5	12	50	20	143480000
916337	-0.5	12	50	20	125230000
386363	-0.5	12	50	20	120460000
695117	-0.5	12	50	20	135270000
176357	-0.5	12	50	20	142530000
333673	-0.5	12	50	20	133870000
305369	-0.5	12	20	5	132980000
908797	-0.5	12	20	5	134650000
266129	-0.5	12	20	5	127600000
314693	-0.5	12	20	5	132110000
801569	-0.5	12	20	5	121240000
934229	-0.5	12	20	5	115710000
997609	-0.5	12	20	5	128250000
941207	-0.5	12	20	5	131640000
614051	-0.5	12	20	5	126020000
235241	-0.5	12	20	5	135070000
420811	-0.5	12	20	5	1.21e+08
163147	-0.5	12	20	5	115500000
282571	-0.5	12	20	5	130300000
998813	-0.5	12	20	5	137760000
140827	-0.5	12	20	5	122620000
916337	-0.5	12	20	5	115800000
386363	-0.5	12	20	5	137960000
695117	-0.5	12	20	5	113490000
176357	-0.5	12	20	5	149970000
333673	-0.5	12	20	5	127130000
305369	-0.5	12	20	20	141780000
908797	-0.5	12	20	20	143810000
266129	-0.5	12	20	20	122980000
314693	-0.5	12	20	20	146060000
801569	-0.5	12	20	20	129250000
934229	-0.5	12	20	20	125760000
997609	-0.5	12	20	20	134730000
941207	-0.5	12	20	20	147250000
614051	-0.5	12	20	20	141950000
235241	-0.5	12	20	20	134710000
420811	-0.5	12	20	20	127900000
163147	-0.5	12	20	20	129300000
282571	-0.5	12	20	20	129780000
998813	-0.5	12	20	20	142500000
140827	-0.5	12	20	20	140200000
916337	-0.5	12	20	20	122050000
386363	-0.5	12	20	20	123840000
695117	-0.5	12	20	20	132200000
176357	-0.5	12	20	20	140300000
333673	-0.5	12	20	20	130820000
305369	-0.5	12	10	5	121230000
908797	-0.5	12	10	5	131240000
266129	-0.5	12	10	5	119640000
314693	-0.5	12	10	5	122370000
801569	-0.5	12	10	5	106470000
934229	-0.5	12	10	5	108950000
997609	-0.5	12	10	5	114960000
941207	-0.5	12	10	5	122590000
614051	-0.5	12	10	5	113970000
235241	-0.5	12	10	5	126130000
420811	-0.5	12	10	5	112660000
163147	-0.5	12	10	5	108350000
282571	-0.5	12	10	5	116430000
998813	-0.5	12	10	5	129090000
140827	-0.5	12	10	5	109910000
916337	-0.5	12	10	5	109880000
386363	-0.5	12	10	5	126360000
695117	-0.5	12	10	5	110090000
176357	-0.5	12	10	5	141250000
333673	-0.5	12	10	5	124720000
305369	-0.5	12	10	20	141780000
908797	-0.5	12	10	20	143810000
266129	-0.5	12	10	20	122980000
314693	-0.5	12	10	20	146060000
801569	-0.5	12	10	20	129250000
934229	-0.5	12	10	20	125760000
997609	-0.5	12	10	20	134730000
941207	-0.5	12	10	20	147250000
614051	-0.5	12	10	20	141950000
235241	-0.5	12	10	20	134710000
420811	-0.5	12	10	20	127900000
163147	-0.5	12	10	20	129300000
282571	-0.5	12	10	20	129780000
998813	-0.5	12	10	20	142500000
140827	-0.5	12	10	20	140200000
916337	-0.5	12	10	20	122050000
386363	-0.5	12	10	20	123840000
695117	-0.5	12	10	20	132200000
176357	-0.5	12	10	20	140300000
333673	-0.5	12	10	20	130820000
305369	-0.5	14	1000	5	161190000
908797	-0.5	14	1000	5	167830000
266129	-0.5	14	1000	5	145770000
314693	-0.5	14	1000	5	166300000
801569	-0.5	14	1000	5	146760000
934229	-0.5	14	1000	5	156210000
997609	-0.5	14	1000	5	160600000
941207	-0.5	14	1000	5	149130000
614051	-0.5	14	1000	5	165050000
235241	-0.5	14	1000	5	182450000
420811	-0.5	14	1000	5	152270000
163147	-0.5	14	1000	5	151380000
282571	-0.5	14	1000	5	157470000
998813	-0.5	14	1000	5	166960000
140827	-0.5	14	1000	5	147690000
916337	-0.5	14	1000	5	144820000
386363	-0.5	14	1000	5	155730000
695117	-0.5	14	1000	5	147890000
176357	-0.5	14	1000	5	168360000
333673	-0.5	14	1000	5	151600000
305369	-0.5	14	1000	20	172620000
908797	-0.5	14	1000	20	178270000
266129	-0.5	14	1000	20	161970000
314693	-0.5	14	1000	20	170740000
801569	-0.5	14	1000	20	150350000
934229	-0.5	14	1000	20	159440000
997609	-0.5	14	1000	20	166120000
941207	-0.5	14	1000	20	156630000
614051	-0.5	14	1000	20	170010000
235241	-0.5	14	1000	20	176170000
420811	-0.5	14	1000	20	149230000
163147	-0.5	14	1000	20	156920000
282571	-0.5	14	1000	20	148900000
998813	-0.5	14	1000	20	163600000
140827	-0.5	14	1000	20	149760000
916337	-0.5	14	1000	20	152150000
386363	-0.5	14	1000	20	154760000
695117	-0.5	14	1000	20	141890000
176357	-0.5	14	1000	20	161490000
333673	-0.5	14	1000	20	146970000
305369	-0.5	14	800	5	152620000
908797	-0.5	14	800	5	165040000
266129	-0.5	14	800	5	142780000
314693	-0.5	14	800	5	161250000
801569	-0.5	14	800	5	139250000
934229	-0.5	14	800	5	157280000
997609	-0.5	14	800	5	156800000
941207	-0.5	14	800	5	148990000
614051	-0.5	14	800	5	166110000
235241	-0.5	14	800	5	178990000
420811	-0.5	14	800	5	151260000
163147	-0.5	14	800	5	149980000
282571	-0.5	14	800	5	151800000
998813	-0.5	14	800	5	160120000
140827	-0.5	14	800	5	152650000
916337	-0.5	14	800	5	148570000
386363	-0.5	14	800	5	158670000
695117	-0.5	14	800	5	147720000
176357	-0.5	14	800	5	160880000
333673	-0.5	14	800	5	152410000
305369	-0.5	14	800	20	164510000
908797	-0.5	14	800	20	167320000
266129	-0.5	14	800	20	156190000
314693	-0.5	14	800	20	164990000
801569	-0.5	14	800	20	152570000
934229	-0.5	14	800	20	160380000
997609	-0.5	14	800	20	163320000
941207	-0.5	14	800	20	162850000
614051	-0.5	14	800	20	169790000
235241	-0.5	14	800	20	180570000
420811	-0.5	14	800	20	150990000
163147	-0.5	14	800	20	154510000
282571	-0.5	14	800	20	149060000
998813	-0.5	14	800	20	149950000
140827	-0.5	14	800	20	167490000
916337	-0.5	14	800	20	148650000
386363	-0.5	14	800	20	154120000
695117	-0.5	14	800	20	140940000
176357	-0.5	14	800	20	161140000
333673	-0.5	14	800	20	1.54e+08
305369	-0.5	14	600	5	154530000
908797	-0.5	14	600	5	167080000
266129	-0.5	14	600	5	142290000
314693	-0.5	14	600	5	143730000
801569	-0.5	14	600	5	144230000
934229	-0.5	14	600	5	150030000
997609	-0.5	14	600	5	158410000
941207	-0.5	14	600	5	149560000
614051	-0.5	14	600	5	162920000
235241	-0.5	14	600	5	179280000
420811	-0.5	14	600	5	148070000
163147	-0.5	14	600	5	148400000
282571	-0.5	14	600	5	152760000
998813	-0.5	14	600	5	161750000
140827	-0.5	14	600	5	159370000
916337	-0.5	14	600	5	150990000
386363	-0.5	14	600	5	161060000
695117	-0.5	14	600	5	150660000
176357	-0.5	14	600	5	160330000
333673	-0.5	14	600	5	151810000
305369	-0.5	14	600	20	171030000
908797	-0.5	14	600	20	177520000
266129	-0.5	14	600	20	156400000
314693	-0.5	14	600	20	158380000
801569	-0.5	14	600	20	156650000
934229	-0.5	14	600	20	157560000
997609	-0.5	14	600	20	169330000
941207	-0.5	14	600	20	147690000
614051	-0.5	14	600	20	162160000
235241	-0.5	14	600	20	177070000
420811	-0.5	14	600	20	150290000
163147	-0.5	14	600	20	154460000
282571	-0.5	14	600	20	150200000
998813	-0.5	14	600	20	159570000
140827	-0.5	14	600	20	156990000
916337	-0.5	14	600	20	146630000
386363	-0.5	14	600	20	156340000
695117	-0.5	14	600	20	141010000
176357	-0.5	14	600	20	158320000
333673	-0.5	14	600	20	151420000
305369	-0.5	14	400	5	158570000
908797	-0.5	14	400	5	171580000
266129	-0.5	14	400	5	139590000
314693	-0.5	14	400	5	142700000
801569	-0.5	14	400	5	147640000
934229	-0.5	14	400	5	153490000
997609	-0.5	14	400	5	154490000
941207	-0.5	14	400	5	150330000
614051	-0.5	14	400	5	158070000
235241	-0.5	14	400	5	175400000
420811	-0.5	14	400	5	144530000
163147	-0.5	14	400	5	151760000
282571	-0.5	14	400	5	153360000
998813	-0.5	14	400	5	153040000
140827	-0.5	14	400	5	154540000
916337	-0.5	14	400	5	142230000
386363	-0.5	14	400	5	146610000
695117	-0.5	14	400	5	150220000
176357	-0.5	14	400	5	160220000
333673	-0.5	14	400	5	144500000
305369	-0.5	14	400	20	173660000
908797	-0.5	14	400	20	179250000
266129	-0.5	14	400	20	1.56e+08
314693	-0.5	14	400	20	163520000
801569	-0.5	14	400	20	155780000
934229	-0.5	14	400	20	162250000
997609	-0.5	14	400	20	156660000
941207	-0.5	14	400	20	150410000
614051	-0.5	14	400	20	159230000
235241	-0.5	14	400	20	175070000
420811	-0.5	14	400	20	153310000
163147	-0.5	14	400	20	153680000
282571	-0.5	14	400	20	152460000
998813	-0.5	14	400	20	156730000
140827	-0.5	14	400	20	155740000
916337	-0.5	14	400	20	147520000
386363	-0.5	14	400	20	138930000
695117	-0.5	14	400	20	138370000
176357	-0.5	14	400	20	157680000
333673	-0.5	14	400	20	152010000
305369	-0.5	14	200	5	162410000
908797	-0.5	14	200	5	168540000
266129	-0.5	14	200	5	137570000
314693	-0.5	14	200	5	132440000
801569	-0.5	14	200	5	143690000
934229	-0.5	14	200	5	140960000
997609	-0.5	14	200	5	148640000
941207	-0.5	14	200	5	146610000
614051	-0.5	14	200	5	157920000
235241	-0.5	14	200	5	158410000
420811	-0.5	14	200	5	138780000
163147	-0.5	14	200	5	141970000
282571	-0.5	14	200	5	153130000
998813	-0.5	14	200	5	151540000
140827	-0.5	14	200	5	150470000
916337	-0.5	14	200	5	134440000
386363	-0.5	14	200	5	136960000
695117	-0.5	14	200	5	141450000
176357	-0.5	14	200	5	157230000
333673	-0.5	14	200	5	134760000
305369	-0.5	14	200	20	162420000
908797	-0.5	14	200	20	173050000
266129	-0.5	14	200	20	150570000
314693	-0.5	14	200	20	149840000
801569	-0.5	14	200	20	139830000
934229	-0.5	14	200	20	152270000
997609	-0.5	14	200	20	146340000
941207	-0.5	14	200	20	145030000
614051	-0.5	14	200	20	155810000
235241	-0.5	14	200	20	153410000
420811	-0.5	14	200	20	140730000
163147	-0.5	14	200	20	140460000
282571	-0.5	14	200	20	144320000
998813	-0.5	14	200	20	155910000
140827	-0.5	14	200	20	147730000
916337	-0.5	14	200	20	146860000
386363	-0.5	14	200	20	120480000
695117	-0.5	14	200	20	136650000
176357	-0.5	14	200	20	155530000
333673	-0.5	14	200	20	146030000
305369	-0.5	14	100	5	151530000
908797	-0.5	14	100	5	155800000
266129	-0.5	14	100	5	126330000
314693	-0.5	14	100	5	128180000
801569	-0.5	14	100	5	134170000
934229	-0.5	14	100	5	137660000
997609	-0.5	14	100	5	139210000
941207	-0.5	14	100	5	143130000
614051	-0.5	14	100	5	148720000
235241	-0.5	14	100	5	150510000
420811	-0.5	14	100	5	124300000
163147	-0.5	14	100	5	130530000
282571	-0.5	14	100	5	140060000
998813	-0.5	14	100	5	140110000
140827	-0.5	14	100	5	146550000
916337	-0.5	14	100	5	122860000
386363	-0.5	14	100	5	128010000
695117	-0.5	14	100	5	132560000
176357	-0.5	14	100	5	151440000
333673	-0.5	14	100	5	132790000
305369	-0.5	14	100	20	154610000
908797	-0.5	14	100	20	150100000
266129	-0.5	14	100	20	133040000
314693	-0.5	14	100	20	132810000
801569	-0.5	14	100	20	134150000
934229	-0.5	14	100	20	138670000
997609	-0.5	14	100	20	137770000
941207	-0.5	14	100	20	137280000
614051	-0.5	14	100	20	140630000
235241	-0.5	14	100	20	155080000
420811	-0.5	14	100	20	126750000
163147	-0.5	14	100	20	136510000
282571	-0.5	14	100	20	135830000
998813	-0.5	14	100	20	145520000
140827	-0.5	14	100	20	137040000
916337	-0.5	14	100	20	1.36e+08
386363	-0.5	14	100	20	117130000
695117	-0.5	14	100	20	135780000
176357	-0.5	14	100	20	150760000
333673	-0.5	14	100	20	140040000
305369	-0.5	14	50	5	139600000
908797	-0.5	14	50	5	146410000
266129	-0.5	14	50	5	116050000
314693	-0.5	14	50	5	122850000
801569	-0.5	14	50	5	124440000
934229	-0.5	14	50	5	123760000
997609	-0.5	14	50	5	122590000
941207	-0.5	14	50	5	134190000
614051	-0.5	14	50	5	139490000
235241	-0.5	14	50	5	145230000
420811	-0.5	14	50	5	114800000
163147	-0.5	14	50	5	115640000
282571	-0.5	14	50	5	123630000
998813	-0.5	14	50	5	133990000
140827	-0.5	14	50	5	131310000
916337	-0.5	14	50	5	104490000
386363	-0.5	14	50	5	123210000
695117	-0.5	14	50	5	125820000
176357	-0.5	14	50	5	143990000
333673	-0.5	14	50	5	110880000
305369	-0.5	14	50	20	144150000
908797	-0.5	14	50	20	147330000
266129	-0.5	14	50	20	128390000
314693	-0.5	14	50	20	132710000
801569	-0.5	14	50	20	121440000
934229	-0.5	14	50	20	130870000
997609	-0.5	14	50	20	125700000
941207	-0.5	14	50	20	135860000
614051	-0.5	14	50	20	136120000
235241	-0.5	14	50	20	145070000
420811	-0.5	14	50	20	124340000
163147	-0.5	14	50	20	123920000
282571	-0.5	14	50	20	129760000
998813	-0.5	14	50	20	138130000
140827	-0.5	14	50	20	127440000
916337	-0.5	14	50	20	121610000
386363	-0.5	14	50	20	117050000
695117	-0.5	14	50	20	135630000
176357	-0.5	14	50	20	136520000
333673	-0.5	14	50	20	126100000
305369	-0.5	14	20	5	119460000
908797	-0.5	14	20	5	128700000
266129	-0.5	14	20	5	102160000
314693	-0.5	14	20	5	105400000
801569	-0.5	14	20	5	107910000
934229	-0.5	14	20	5	92470000
997609	-0.5	14	20	5	115260000
941207	-0.5	14	20	5	122720000
614051	-0.5	14	20	5	116100000
235241	-0.5	14	20	5	121760000
420811	-0.5	14	20	5	103420000
163147	-0.5	14	20	5	101360000
282571	-0.5	14	20	5	114390000
998813	-0.5	14	20	5	101660000
140827	-0.5	14	20	5	112140000
916337	-0.5	14	20	5	93500000
386363	-0.5	14	20	5	111230000
695117	-0.5	14	20	5	111520000
176357	-0.5	14	20	5	117410000
333673	-0.5	14	20	5	95010000
305369	-0.5	14	20	20	142190000
908797	-0.5	14	20	20	146580000
266129	-0.5	14	20	20	120770000
314693	-0.5	14	20	20	132290000
801569	-0.5	14	20	20	120460000
934229	-0.5	14	20	20	121160000
997609	-0.5	14	20	20	125580000
941207	-0.5	14	20	20	135660000
614051	-0.5	14	20	20	138330000
235241	-0.5	14	20	20	138260000
420811	-0.5	14	20	20	120750000
163147	-0.5	14	20	20	118330000
282571	-0.5	14	20	20	124810000
998813	-0.5	14	20	20	139340000
140827	-0.5	14	20	20	122710000
916337	-0.5	14	20	20	118240000
386363	-0.5	14	20	20	120750000
695117	-0.5	14	20	20	132090000
176357	-0.5	14	20	20	133060000
333673	-0.5	14	20	20	123300000
305369	-0.5	14	10	5	105340000
908797	-0.5	14	10	5	122890000
266129	-0.5	14	10	5	89990000
314693	-0.5	14	10	5	95390000
801569	-0.5	14	10	5	90950000
934229	-0.5	14	10	5	83350000
997609	-0.5	14	10	5	98770000
941207	-0.5	14	10	5	107730000
614051	-0.5	14	10	5	97500000
235241	-0.5	14	10	5	110610000
420811	-0.5	14	10	5	93780000
163147	-0.5	14	10	5	91140000
282571	-0.5	14	10	5	95570000
998813	-0.5	14	10	5	85510000
140827	-0.5	14	10	5	97370000
916337	-0.5	14	10	5	83450000
386363	-0.5	14	10	5	97550000
695117	-0.5	14	10	5	103110000
176357	-0.5	14	10	5	104660000
333673	-0.5	14	10	5	90310000
305369	-0.5	14	10	20	142190000
908797	-0.5	14	10	20	146580000
266129	-0.5	14	10	20	120770000
314693	-0.5	14	10	20	132290000
801569	-0.5	14	10	20	120460000
934229	-0.5	14	10	20	121160000
997609	-0.5	14	10	20	125580000
941207	-0.5	14	10	20	135660000
614051	-0.5	14	10	20	138330000
235241	-0.5	14	10	20	138260000
420811	-0.5	14	10	20	120750000
163147	-0.5	14	10	20	118330000
282571	-0.5	14	10	20	124810000
998813	-0.5	14	10	20	139340000
140827	-0.5	14	10	20	122710000
916337	-0.5	14	10	20	118240000
386363	-0.5	14	10	20	120750000
695117	-0.5	14	10	20	132090000
176357	-0.5	14	10	20	133060000
333673	-0.5	14	10	20	123300000
